path,type,dimensions,date_modified,model,style,description,original_path,file_size_bytes
images/homepage/hp-lifestyle-06.webp,.webp,1024x1024,2025-12-24 19:29:35,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Authentic candid moment of intentional community living in Mid-Ohio Valley Victorian cottage. Woman in her 30s reading book in cozy parlor with tall windows, cast iron radiator, worn hardwood floors, afternoon sunlight streaming through wavy antique glass.",images/homepage/hp-lifestyle-06.webp,204246
images/homepage/hp-lifestyle-06-330.webp,.webp,330x242,2025-12-24 19:41:10,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field. Woman reading book in Victorian parlor. Resized from 1024x1024.",images/homepage/hp-lifestyle-06-330.webp,25196
images/homepage/hp-lifestyle-06-510.webp,.webp,510x187,2025-12-24 19:41:10,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field. Woman reading book in Victorian parlor. Resized from 1024x1024.",images/homepage/hp-lifestyle-06-510.webp,28200
images/homepage/hp-meditation-13.webp,.webp,1024x1024,2025-12-24 19:31:32,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person meditating cross-legged on cushion in Victorian cottage parlor, eyes closed, peaceful expression. Morning sunlight through tall windows, plants on windowsill, cast iron radiator.",images/homepage/hp-meditation-13.webp,241688
images/homepage/hp-meditation-13-330.webp,.webp,330x242,2025-12-24 19:42:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture. Person meditating in Victorian parlor. Resized from 1024x1024.",images/homepage/hp-meditation-13-330.webp,26414
images/homepage/hp-meditation-13-510.webp,.webp,510x187,2025-12-24 19:42:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture. Person meditating in Victorian parlor. Resized from 1024x1024.",images/homepage/hp-meditation-13-510.webp,29652
images/homepage/hp-pottery-10.webp,.webp,1024x1024,2025-12-24 19:31:53,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Potter's hands shaping wet clay on spinning pottery wheel, clay-stained apron, workspace with finished bowls and mugs on shelves in background. Natural window light in basement studio.",images/homepage/hp-pottery-10.webp,219662
images/homepage/hp-pottery-10-330.webp,.webp,330x242,2025-12-24 19:43:05,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture. Potter working with clay wheel. Resized from 1024x1024.",images/homepage/hp-pottery-10-330.webp,26022
images/homepage/hp-pottery-10-510.webp,.webp,510x187,2025-12-24 19:43:05,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture. Potter working with clay wheel. Resized from 1024x1024.",images/homepage/hp-pottery-10-510.webp,28780
images/homepage/hp-cafe-sunday-pancakes-330.webp,.webp,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Family gathering around kitchen table for Sunday pancakes in Victorian cottage kitchen, warm morning light streaming through tall double-hung windows with wavy antique glass, people in casual comfortable clothing sharing breakfast, cast iron stove visible, worn hardwood floors, authentic cozy moment",images/homepage/hp-cafe-sunday-pancakes-330.webp,33136
images/homepage/hp-cafe-sunday-pancakes-330.png,.png,1024x1024,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Family gathering around kitchen table for Sunday pancakes in Victorian cottage kitchen, warm morning light streaming through tall double-hung windows with wavy antique glass, people in casual comfortable clothing sharing breakfast, cast iron stove visible, worn hardwood floors, authentic cozy moment",images/homepage/hp-cafe-sunday-pancakes-330.png,870800
images/homepage/hp-dining-09-330.webp,.webp,330x242,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Community meal gathering in Victorian dining room, diverse group of people sharing food around antique wooden table, warm ambient lighting from period fixtures, tall windows with natural light, original plaster medallions on ceiling, authentic friendly conversation",images/homepage/hp-dining-09-330.webp,26372
images/homepage/hp-dining-09-510.webp,.webp,510x187,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Community meal gathering in Victorian dining room, diverse group of people sharing food around antique wooden table, warm ambient lighting from period fixtures, tall windows with natural light, original plaster medallions on ceiling, authentic friendly conversation",images/homepage/hp-dining-09-510.webp,30190
images/homepage/hp-dining-09.webp,.webp,1024x1024,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Community meal gathering in Victorian dining room, diverse group of people sharing food around antique wooden table, warm ambient lighting from period fixtures, tall windows with natural light, original plaster medallions on ceiling, authentic friendly conversation",images/homepage/hp-dining-09.webp,259328
images/homepage/hp-garden-08-330.webp,.webp,330x242,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Community member in casual gardening clothes tending vegetable garden beside Victorian cottage, hands working in rich soil, morning light creating soft shadows, 1880s cottage with wraparound porch visible in background, tomato plants and herbs growing, authentic gardening moment with dirt under fingernails",images/homepage/hp-garden-08-330.webp,33902
images/homepage/hp-garden-08-510.webp,.webp,510x187,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Community member in casual gardening clothes tending vegetable garden beside Victorian cottage, hands working in rich soil, morning light creating soft shadows, 1880s cottage with wraparound porch visible in background, tomato plants and herbs growing, authentic gardening moment with dirt under fingernails",images/homepage/hp-garden-08-510.webp,37510
images/homepage/hp-garden-08.webp,.webp,1024x1024,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Community member in casual gardening clothes tending vegetable garden beside Victorian cottage, hands working in rich soil, morning light creating soft shadows, 1880s cottage with wraparound porch visible in background, tomato plants and herbs growing, authentic gardening moment with dirt under fingernails",images/homepage/hp-garden-08.webp,343322
images/homepage/hp-home-03-330.webp,.webp,330x242,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Cozy Victorian parlor interior with authentic period details, ornate cast iron radiator against wall with original baseboard trim, tall double-hung windows with wavy glass letting in natural light, worn wide-plank hardwood floors with authentic patina, comfortable lived-in furniture, warm inviting atmosphere",images/homepage/hp-home-03-330.webp,26006
images/homepage/hp-home-03-510.webp,.webp,510x187,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Cozy Victorian parlor interior with authentic period details, ornate cast iron radiator against wall with original baseboard trim, tall double-hung windows with wavy glass letting in natural light, worn wide-plank hardwood floors with authentic patina, comfortable lived-in furniture, warm inviting atmosphere",images/homepage/hp-home-03-510.webp,29282
images/homepage/hp-home-03.webp,.webp,1024x1024,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Cozy Victorian parlor interior with authentic period details, ornate cast iron radiator against wall with original baseboard trim, tall double-hung windows with wavy glass letting in natural light, worn wide-plank hardwood floors with authentic patina, comfortable lived-in furniture, warm inviting atmosphere",images/homepage/hp-home-03.webp,263742
images/homepage/hp-homes-ad-330.webp,.webp,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Charming Victorian cottage exterior view showing architectural character, SILK Homes community aesthetic, 1880s painted wood siding, wraparound porch with authentic details, welcoming entrance, natural landscaping with mature trees, inviting community living environment",images/homepage/hp-homes-ad-330.webp,51156
images/homepage/hp-homes-downsizing-330.png,.png,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Victorian parlor interior representing graceful downsizing and intentional living, cozy authentic space with period details, warm natural light",images/homepage/hp-homes-downsizing-330.png,178563
images/homepage/hp-homes-downsizing-330.webp,.webp,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Victorian parlor interior representing graceful downsizing and intentional living, cozy authentic space with period details, warm natural light",images/homepage/hp-homes-downsizing-330.webp,35152
images/homepage/hp-homes-garden-seasons-330.png,.png,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Garden scene beside Victorian cottage representing seasonal gardening through the year, vegetable beds with natural succession planting, authentic year-round home gardening",images/homepage/hp-homes-garden-seasons-330.png,325847
images/homepage/hp-homes-garden-seasons-330.webp,.webp,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Garden scene beside Victorian cottage representing seasonal gardening through the year, vegetable beds with natural succession planting, authentic year-round home gardening",images/homepage/hp-homes-garden-seasons-330.webp,47262
images/homepage/hp-homes-radiator-330.png,.png,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Victorian parlor interior showing period radiator detail, authentic home heating element with aged character, natural light highlighting period architectural features",images/homepage/hp-homes-radiator-330.png,178563
images/homepage/hp-homes-radiator-whisperer-330.png,.png,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Victorian parlor interior representing home maintenance and care of period heating systems, authentic lived-in Victorian cottage space",images/homepage/hp-homes-radiator-whisperer-330.png,178563
images/homepage/hp-homes-radiator-whisperer-330.webp,.webp,330x330,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"Victorian parlor interior representing home maintenance and care of period heating systems, authentic lived-in Victorian cottage space",images/homepage/hp-homes-radiator-whisperer-330.webp,35152
images/homepage/hp-lifestyle-06-330.webp,.webp,330x242,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"SILK Life lifestyle moment in Victorian cottage interior, cozy authentic living space with period details, documentary photography capturing real community life in Mid-Ohio Valley",images/homepage/hp-lifestyle-06-330.webp,26006
images/homepage/hp-lifestyle-06-510.webp,.webp,510x187,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"SILK Life lifestyle moment in Victorian cottage interior, cozy authentic living space with period details, documentary photography capturing real community life in Mid-Ohio Valley",images/homepage/hp-lifestyle-06-510.webp,29282
images/homepage/hp-lifestyle-06.webp,.webp,1024x1024,2025-12-24 19:35:23,gemini-3-pro-image-preview,professional-documentary,"SILK Life lifestyle moment in Victorian cottage interior, cozy authentic living space with period details, documentary photography capturing real community life in Mid-Ohio Valley",images/homepage/hp-lifestyle-06.webp,263742
images/homepage/hp-yoga-evening-unwind-330.png,.png,1024x1024,2025-12-24 19:29:28,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman in comfortable yoga clothes doing gentle evening unwind stretches in cozy Victorian parlor at dusk, soft warm lamp light, worn hardwood floors, radiator visible, intimate peaceful atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-evening-unwind-330.png,841733
images/homepage/hp-yoga-evening-unwind-330.webp,.webp,330x330,2025-12-24 19:29:30,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman in comfortable yoga clothes doing gentle evening unwind stretches in cozy Victorian parlor at dusk, soft warm lamp light, worn hardwood floors, radiator visible, intimate peaceful atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-evening-unwind-330.webp,31418
images/homepage/hp-yoga-gentle-morning-330.png,.png,1024x1024,2025-12-24 19:31:40,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman in soft morning yoga clothes doing gentle morning stretches in Victorian parlor with tall windows, early morning golden light streaming in, warm hardwood floors, peaceful serene atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-gentle-morning-330.png,825386
images/homepage/hp-yoga-gentle-morning-330.webp,.webp,330x330,2025-12-24 19:31:40,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman in soft morning yoga clothes doing gentle morning stretches in Victorian parlor with tall windows, early morning golden light streaming in, warm hardwood floors, peaceful serene atmosphere. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-gentle-morning-330.webp,28724
images/homepage/hp-yoga-quiet-moments-330.png,.png,1024x1024,2025-12-24 19:32:51,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman sitting in quiet meditation pose in Victorian parlor corner, soft natural window light, peaceful contemplative atmosphere, simple cushion on worn hardwood floor, tall windows with wavy antique glass. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-quiet-moments-330.png,811398
images/homepage/hp-yoga-quiet-moments-330.webp,.webp,330x330,2025-12-24 19:32:51,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman sitting in quiet meditation pose in Victorian parlor corner, soft natural window light, peaceful contemplative atmosphere, simple cushion on worn hardwood floor, tall windows with wavy antique glass. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-quiet-moments-330.webp,30802
images/homepage/thumbs/hp-arts-02-100.webp,.webp,100x100,2025-12-24 19:33:24,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A close-up view of artistic tools scattered across a workspace during a creative session. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-arts-02-100.webp,5380
images/homepage/thumbs/hp-arts-05-100.webp,.webp,100x100,2025-12-24 19:35:27,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A close-up view of artistic tools scattered across a workspace during a creative session. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-arts-05-100.webp,5080
images/homepage/thumbs/hp-bakery-12-100.webp,.webp,100x100,2025-12-24 19:35:28,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Golden loaves of sourdough bread cooling on a wire rack in a rustic bakery kitchen. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-bakery-12-100.webp,4694
images/homepage/thumbs/hp-cafe-04-100.webp,.webp,100x100,2025-12-24 19:35:30,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Steam rises from a freshly brewed cup of coffee on a cafe table by the window. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-cafe-04-100.webp,4502
images/homepage/thumbs/hp-dining-09-100.webp,.webp,100x100,2025-12-24 19:35:31,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Friends sharing a meal around a wooden table filled with plates of local food. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-dining-09-100.webp,4210
images/homepage/thumbs/hp-garden-08-100.webp,.webp,100x100,2025-12-24 19:35:41,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Sunlight filters through the leaves of thriving plants in an abundant backyard garden. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-garden-08-100.webp,5026
images/homepage/thumbs/hp-home-03-100.webp,.webp,100x100,2025-12-24 19:35:41,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A quiet interior scene featuring comfortable furniture and personal touches in a renovated home. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-home-03-100.webp,4676
images/homepage/thumbs/hp-lifestyle-06-100.webp,.webp,100x100,2025-12-24 19:35:41,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A candid capture of everyday life showing a moment of connection and simplicity. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-lifestyle-06-100.webp,4748
images/homepage/thumbs/hp-meditation-13-100.webp,.webp,100x100,2025-12-24 19:35:41,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A serene individual seated in a meditative posture within a tranquil environment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-meditation-13-100.webp,3930
images/homepage/thumbs/hp-pottery-10-100.webp,.webp,100x100,2025-12-24 19:35:50,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Hands shaping wet clay on a spinning wheel in a dusty pottery studio. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-pottery-10-100.webp,4710
images/homepage/thumbs/hp-sculpture-14-100.webp,.webp,100x100,2025-12-24 19:35:50,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. An abstract sculpture stands as a focal point in a clean, well-lit exhibition space. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-sculpture-14-100.webp,4526
images/homepage/thumbs/hp-tech-07-100.webp,.webp,100x100,2025-12-24 19:35:50,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A digital nomad working on a laptop at a clean desk with natural light. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-tech-07-100.webp,4658
images/homepage/thumbs/hp-yoga-01-100.webp,.webp,100x100,2025-12-24 19:35:50,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A yogi practicing a balance pose in the center of a spacious wooden-floored room. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-yoga-01-100.webp,4332
images/homepage/thumbs/hp-yoga-11-100.webp,.webp,100x100,2025-12-24 19:35:58,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Participants on yoga mats finding focus during a guided group session. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-yoga-11-100.webp,3694
images/homepage/thumbs/hp-yoga-porch-stretch-100.webp,.webp,100x100,2025-12-24 19:35:58,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. A gentle morning stretch performed on a front porch as the day begins. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/thumbs/hp-yoga-porch-stretch-100.webp,4314
images/homepage/hp-cafe-sunday-pancakes-330.png,.png,1024x1024,2025-12-24 19:32:42,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field. Family eating Sunday pancakes at worn wooden table in Victorian cottage kitchen. Golden morning light through tall windows. Cast iron radiator, hardwood floors. Stack of pancakes, coffee, maple syrup, berries on table. Candid authentic moment. Studio lighting, no text overlays.",images/homepage/hp-cafe-sunday-pancakes-330.png,2210866
images/homepage/hp-cafe-sunday-pancakes-330.webp,.webp,330x330,2025-12-24 19:32:42,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field. Family eating Sunday pancakes at worn wooden table in Victorian cottage kitchen. Golden morning light through tall windows. Cast iron radiator, hardwood floors. Stack of pancakes, coffee, maple syrup, berries on table. Candid authentic moment. Studio lighting, no text overlays.",images/homepage/hp-cafe-sunday-pancakes-330.webp,51156
images/homepage/hp-yoga-01-510.webp,.webp,510x187,2025-12-24 19:42:44,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman practicing gentle yoga pose in Victorian parlor with tall windows, cast iron radiator, worn hardwood floors, natural morning light streaming through wavy antique glass. Peaceful authentic moment, casual clothing. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-01-510.webp,43478
images/articles/valley-calendar.webp,.webp,1024x1024,2025-12-24 19:42:47,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Tablet displaying colorful community events calendar held up against window overlooking porch at sunset.",images/articles/valley-calendar.webp,412768
images/homepage/hp-bakery-12-330.webp,.webp,330x242,2025-12-24 19:33:00,gemini-3-pro-image-preview,professional-documentary,"Fresh bread and pastries in Victorian kitchen, morning light streaming through tall windows",images/homepage/hp-bakery-12-330.webp,37598
images/homepage/hp-bakery-12-510.webp,.webp,510x187,2025-12-24 19:33:00,gemini-3-pro-image-preview,professional-documentary,"Fresh bread and pastries in Victorian kitchen, morning light streaming through tall windows",images/homepage/hp-bakery-12-510.webp,43478
images/homepage/hp-bakery-12.webp,.webp,1024x1024,2025-12-24 19:33:00,gemini-3-pro-image-preview,professional-documentary,"Fresh bread and pastries in Victorian kitchen, morning light streaming through tall windows",images/homepage/hp-bakery-12.webp,412768
images/homepage/hp-cafe-04-330.webp,.webp,330x242,2025-12-24 19:43:00,gemini-3-pro-image-preview,professional-documentary,"Coffee and breakfast at Victorian cottage table, morning light through windows",images/homepage/hp-cafe-04-330.webp,23638
images/homepage/hp-cafe-04-510.webp,.webp,510x187,2025-12-24 19:43:00,gemini-3-pro-image-preview,professional-documentary,"Coffee and breakfast at Victorian cottage table, morning light through windows",images/homepage/hp-cafe-04-510.webp,25930
images/homepage/hp-cafe-04.webp,.webp,1024x1024,2025-12-24 19:43:00,gemini-3-pro-image-preview,professional-documentary,"Coffee and breakfast at Victorian cottage table, morning light through windows",images/homepage/hp-cafe-04.webp,198048
images/homepage/hp-cafe-grandmas-pasta-330.png,.png,330x330,2025-12-24 19:43:00,gemini-3-pro-image-preview,professional-documentary,"Homemade pasta dish in Victorian cottage kitchen",images/homepage/hp-cafe-grandmas-pasta-330.png,206812
images/homepage/hp-cafe-grandmas-pasta-330.webp,.webp,330x330,2025-12-24 19:43:00,gemini-3-pro-image-preview,professional-documentary,"Homemade pasta dish in Victorian cottage kitchen",images/homepage/hp-cafe-grandmas-pasta-330.webp,34994
images/homepage/hp-cafe-herb-tea-330.webp,.webp,330x330,2025-12-24 19:43:00,gemini-3-pro-image-preview,professional-documentary,"Herbal tea in Victorian cottage setting",images/homepage/hp-cafe-herb-tea-330.webp,32294
images/homepage/hp-yoga-01.webp,.webp,1024x1024,2025-12-24 19:44:56,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Woman practicing gentle yoga pose in Victorian parlor with tall windows, cast iron radiator, worn hardwood floors, natural morning light streaming through wavy antique glass. Peaceful authentic moment, casual clothing. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-01.webp,412768
images/homepage/hp-yoga-11-330.webp,.webp,330x242,2025-12-24 19:45:23,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person meditating in Victorian parlor with tall windows, natural morning light. Peaceful authentic moment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-11-330.webp,23638
images/homepage/hp-yoga-11-510.webp,.webp,510x187,2025-12-24 19:45:43,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person meditating in Victorian parlor with tall windows, natural morning light. Peaceful authentic moment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-11-510.webp,25930
images/homepage/hp-yoga-11.webp,.webp,1024x1024,2025-12-24 19:46:02,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person meditating in Victorian parlor with tall windows, natural morning light. Peaceful authentic moment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-11.webp,198048
images/homepage/hp-yoga-ad-330.webp,.webp,330x330,2025-12-24 19:46:20,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing yoga in Victorian parlor, natural lighting. Peaceful authentic moment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-ad-330.webp,34994
images/homepage/hp-yoga-evening-unwind-330.png,.png,1024x1024,2025-12-24 19:46:36,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing evening yoga in Victorian parlor, gentle evening light. Peaceful authentic moment. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-evening-unwind-330.png,1697142
images/homepage/hp-sculpture-14-330.webp,.webp,330x242,2025-12-24 19:52:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Artist sculpting clay in Victorian studio with natural light, tools and clay on workbench. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-sculpture-14-330.webp,37598
images/homepage/hp-sculpture-14-510.webp,.webp,510x187,2025-12-24 19:52:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Artist sculpting clay in Victorian studio with natural light, tools and clay on workbench. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-sculpture-14-510.webp,25930
images/homepage/hp-sculpture-14.webp,.webp,1024x1024,2025-12-24 19:52:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Artist sculpting clay in Victorian studio with natural light, tools and clay on workbench. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-sculpture-14.webp,223286
images/homepage/hp-tech-07-330.webp,.webp,330x242,2025-12-24 19:52:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person repairing vintage electronics in Victorian parlor with soldering iron and circuit boards, warm natural window light. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-tech-07-330.webp,26022
images/homepage/hp-tech-07-510.webp,.webp,510x187,2025-12-24 19:52:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person repairing vintage electronics in Victorian parlor with soldering iron and circuit boards, warm natural window light. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-tech-07-510.webp,29652
images/homepage/hp-tech-07.webp,.webp,1024x1024,2025-12-24 19:52:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person repairing vintage electronics in Victorian parlor with soldering iron and circuit boards, warm natural window light. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-tech-07.webp,197116
images/homepage/hp-yoga-01-330.webp,.webp,330x242,2025-12-24 19:52:15,gemini-3-pro-image-preview,professional-documentary,"Professional documentary photography, f/11 aperture, deep depth of field with everything in sharp focus. Person practicing yoga in Victorian parlor with tall windows, cast iron radiator, morning light streaming through windows. Studio-quality lighting, cinematic composition, photojournalistic authenticity. No text overlays.",images/homepage/hp-yoga-01-330.webp,26006
